name,description,meta_desc,website,facebook_link,ticket_link,start_date,end_date,min_price,max_price,capacity,is_free,postal_code,city,canton,coord_x,coord_y
Paillote Festival,"C'est l'histoire d'une petite fête qui, à l'origine, ne devait que commémorer le premier anniversaire de la Paillote, bar extérieur créé en 2007 et lieu de rencontre du restaurant du club nautique morgiens. Cette petite fête s'est vite transformée en un vrai festival grâce à l'engouement du public, à la qualité de sa programmation et au travail sans relâche de ses bénévoles. Après deux premières éditions magnifiques et un succès grandissant, les organisateurs décidèrent de créer le 26 janvier 2010 l'Association Paillote Festival qui a pour but d'organiser chaque année ce festival de musique dans la ville de Morges. Dès lors, le comité composé de Isabelle, Heinz, Malich, Fabien, Bibi, Adri, Mik, Raph et présidé par René travaille d'arrache-pied pour faire du Paillote Festival un des rendez-vous incontournables de la fin de l'été et promouvoir la scène musicale suisse dans la région morgienne.","C'est l'histoire d'une petite fête qui, à l'origine, ne devait que commémorer le premier anniversaire de la Paillote, bar extérieur créé en 2007 et lieu de rencontre du restaurant du club nautique...",http://paillote-festival.ch,https://www.facebook.com/paillotefestival/,,2016-09-15,2016-09-17,,,,False,1110,Morges,VD,46.505326,6.495841
Paléo Festival,"Avec six jours, six nuits, 230'000 spectateurs, plus de 250 concerts et spectacles répartis sur 7 scènes et plus de 200 stands sur le terrain, le Paléo Festival Nyon est le plus grand festival open air de Suisse et fait partie des événements musicaux majeurs en Europe.","Avec six jours, six nuits, 230'000 spectateurs, plus de 250 concerts et spectacles répartis sur 7 scènes et plus de 200 stands sur le terrain, le Paléo Festival Nyon est le plus grand festival open air...",http://www.paleo.ch,https://www.facebook.com/paleofestivalnyon,http://yeah.paleo.ch/fr/page/billets,2016-07-19,2016-07-24,60.0,70.0,,False,1260,Nyon,VD,46.4023617,6.2116087
Parabôle Festival,"Grands amateurs de musiques, appréciant les concerts et festivals qui sentent bon la bière, la frite et le sound check, et désireux de faire bouger la petite bourgade quelque peu endormie de Bôle, une poignée de jeunes Bôlois (et oui, on ne dit pas Bolets !) décident de monter un petit festival.
La promotion de groupes locaux restera par la suite d’une importance capitale, même si des groupes d’envergure se produiront également sur les planches bôloises. Quoi qu’il en soit, le fer de lance de cette manifestation est sans aucun doute une ambiance décontractée et pas du tout prise de tête, appréciée par le public comme par les artistes qui s’y produisent.","Grands amateurs de musiques, appréciant les concerts et festivals qui sentent bon la bière, la frite et le sound check, et désireux de faire bouger la petite bourgade quelque peu endormie de Bôle, une...",http://www.parabolefestival.ch,https://www.facebook.com/pages/Parab%C3%B4le-Festival/102594436505246,,2016-07-15,2016-07-16,20.0,60.0,,False,2014,Bôle,NE,46.9680378,6.8429944
Piano à Saint-Ursanne,"Au coeur des événements de Crescendo, le piano est l’instrument roi ! Le piano se prête à toutes les expressions, d’où la fascination qu’il exerce sur les mélomanes. Sa large palette sonore, ses nuances infinies, sa puissance, les grains multiples de son timbre ainsi que sa capacité à se fondre dans toutes les formations instrumentales en ont fait l’instrument favori du public présent sur toutes les scènes du monde. Dans le Jura suisse, sur les rives du Doubs, à Saint-Ursanne, en partenariat avec Ursinia, l’association Crescendo produit le festival Piano à Saint-Ursanne. C’est l’un des rendez-vous attendu de l’été musical helvétique, il draine un large public international.","Au coeur des événements de Crescendo, le piano est l’instrument roi ! Le piano se prête à toutes les expressions, d’où la fascination qu’il exerce sur les mélomanes. Sa large palette sonore,...",http://www.crescendo-jura.ch,https://www.facebook.com/crescendo.jura,,2016-08-02,2016-08-12,35.0,60.0,,False,2882,Saint-Ursanne,JU,47.3652862,7.1546638
Plein les Watts,"Le Plein-les-Watts Festival, c'est deux soirées de concerts gratuits, organisés depuis 7 ans sur la Butte de Plan-les-Ouates à Genève.","Le Plein-les-Watts Festival, c'est deux soirées de concerts gratuits, organisés depuis 7 ans sur la Butte de Plan-les-Ouates à Genève.",http://www.pleinleswatts.ch,https://www.facebook.com/pleinleswattsfestival,,2016-08-18,2016-08-20,0.0,0.0,,True,1228,Plan-les-Ouates,GE,46.164935,6.1217067
Polaris Festival,"Located at an altitude of 2200 meters with panoramic views of the Swiss Alps, Polaris Festival launches its first edition in the Swiss ski Resort, Verbier. Over two days of the world's best selection of DJs will be playing on the top of a mountain for more than a thousand happy people.","Located at an altitude of 2200 meters with panoramic views of the Swiss Alps, Polaris Festival launches its first edition in the Swiss ski Resort, Verbier. Over two days of the world's best selection of...",http://www.polarisfestival.ch,https://www.facebook.com/polarisfestival,http://www.polarisfestival.ch/Main/#Tickets,2015-12-11,2015-12-12,69.0,69.0,,False,1936,Verbier,VS,46.0907357,7.2506663
Polaris Festival,"Located at an altitude of 2200 meters with panoramic views of the Swiss Alps, Polaris Festival launches its first edition in the Swiss ski Resort, Verbier. Over two days of the world's best selection of DJs will be playing on the top of a mountain for more than a thousand happy people.",,http://www.polarisfestival.ch,https://www.facebook.com/polarisfestival,http://www.polarisfestival.ch/tickets.html,2016-12-08,2016-12-11,49.0,169.0,,False,1936,Verbier,VS,46.0907357,7.2506663
Poussière du Monde,"Le Festival Poussière du Monde, « un espace culturel nomade ».

Deux grandes yourtes réunies ont donné un grand espace original pouvant accueillir un public aussi large que possible. Le choix des yourtes a été maintenu, afin de promouvoir une relation public-artistes de qualité. Nous souhaitons offrir à un maximum d’artistes venus de tous horizons la possibilité de vivre cette expérience. Nous proposons divers spectacles : des concerts, des marionnettes, des contes, de la danse, des rencontres, des ateliers et des stages.

Chaque édition est un pur moment de bonheur et de magie…","Le Festival Poussière du Monde, « un espace culturel nomade ».  Deux grandes yourtes réunies ont donné un grand espace original pouvant accueillir un public aussi large que possible. Le choix des...",http://www.pannalal.ch/,https://www.facebook.com/poussieredumonde,,2016-05-20,2016-06-05,10.0,25.0,80.0,False,1212,Grand-Lancy,Genève,46.1869725,6.1222154
Présences Electroniques Genève,"Le festival Présences Electroniques Genève célèbre cette année sa première date anniversaire, lui qui cumule désormais cinq ans au compteur musical. Un âge qui fait généralement mouche dans l’histoire d’un événement et qui ouvre souvent la porte à un certain état des lieux. L’occasion est donc donnée de revenir sur la genèse d’une manifestation qui, tout en reprenant le concept du festival parisien éponyme dont il est issu – «PRESENCES électronique» –, s’en démarque pourtant dans sa formule à double volet.","Le festival Présences Electroniques Genève célèbre cette année sa première date anniversaire, lui qui cumule désormais cinq ans au compteur musical. Un âge qui fait généralement mouche dans...",http://presenceselectroniques.ch/,https://www.facebook.com/Pr%C3%A9sences-Electroniques-Gen%C3%A8ve-139015823726/,http://presenceselectroniques.ch/2015/,2015-11-26,2015-11-28,22.0,55.0,,False,1204,Genève,GE,46.2043142,6.1365805
P’tit Rock Festival,"Après quatre éditions hautes en couleur, le P’tit Rock Fest’ revient cette année avec le même esprit: donner l’opportunité aux groupes genevois et de la région de se produire sur scène, devant vos yeux.

La salle du P’tit Music Hohl accueille du 5 au 28 mai 2016 des musiciens pleins de talents dans un esprit résolument Rock!","Après quatre éditions hautes en couleur, le P’tit Rock Fest’ revient cette année avec le même esprit: donner l’opportunité aux groupes genevois et de la région de se produire sur scène,...",http://www.rock-fest.ch,https://www.facebook.com/Ptit-Rock-Fest-Gen%C3%A8ve-164925343673640/,http://www.rock-fest.ch/?page_id=163,2016-05-05,2016-05-28,10.0,10.0,,False,1216,Cointrin,GE,46.2232587,6.1100856
Red Pigs Festival,Le Red Pigs Festival s’est constitué dans le but de permettre à la population de la région broyarde afin de pouvoir célébrer la Fête de la musique.,Le Red Pigs Festival s’est constitué dans le but de permettre à la population de la région broyarde afin de pouvoir célébrer la Fête de la musique.,http://www.redpigsfestival.ch,https://www.facebook.com/REDPIGSPAYERNE,http://redpigsfestival.ch/billetterie/,2016-06-23,2016-06-25,20.0,50.0,,False,1530,Payerne,VD,46.8198214,6.9382416
Rive Jazzy,"Avec un succès populaire qui ne se dément pas, la 22e édition de Rive Jazzy, organisée par l’Association pour l’Animation du Quartier de Rive, sera composée de 19 concerts à partir du vendredi 4 juillet jusqu’au samedi 16 août. Ces concerts seront comme toujours gratuits et se dérouleront dans les lieux habituels du Quartier de Rive.

Pour satisfaire les différentes sensibilités nous cherchons à évoquer un large éventail de tendances du jazz tout en restant principalement axés sur un style de jazz essentiellement traditionnel et festif.

Parmi les musiciens qui se produisent, nous retrouvons plusieurs habitués dont la réputation n’est plus à faire ainsi que de nouveaux groupes ou musiciens suisses et internationaux inédits qui nous font découvrir leurs talents. Dans le but de perpétuer l’esprit du festival et de sa musique, nous donnons une place privilégiée aux jeunes artistes.","Avec un succès populaire qui ne se dément pas, la 22e édition de Rive Jazzy, organisée par l’Association pour l’Animation du Quartier de Rive, sera composée de 19 concerts à partir du vendredi 4...",http://www.rivejazzy.ch,https://www.facebook.com/rivejazzy,,2016-07-01,2016-08-27,0.0,0.0,,True,1260,Nyon,VD,46.3828328,6.2435335
Rock & Blues Night,,,,,,0000-00-00,0000-00-00,,,,False,,,,0.0,0.0
Rock Altitude,"L'équipe du festival fait tout son possible pour vous proposer une programmation unique, diverse et de grande qualité. Rock, métal, électro, pop, punk, blues... Il y en aura pour tous les goûts !","L'équipe du festival fait tout son possible pour vous proposer une programmation unique, diverse et de grande qualité. Rock, métal, électro, pop, punk, blues... Il y en aura pour tous les goûts...",http://www.rockaltitude.ch,https://www.facebook.com/rockaltitude,http://shop.rockaltitude.ch/,2016-08-10,2016-08-13,30.0,55.0,,False,2400,Le Locle,NE,47.055855,6.7428349
Rock en l'Aire,"Le Rock en l'Aire, c'est un festival rock qui s'étale sur plusieurs dimanches après-midi !","Le Rock en l'Aire, c'est un festival rock qui s'étale sur plusieurs dimanches après-midi !",http://www.perlyrock.ch,https://www.facebook.com/pages/Rock-en-lAire/619703158043040,,2016-05-29,2016-07-10,0.0,0.0,,True,1258,Perly-Certoux,GE,46.1578681,6.0776928
Rock ô Jorat Festival,,,,,,,,,,,False,,Chemin la Riaz 1 Vulliens,,0.0,0.0
Rock Oz'Arènes,Un site exceptionnel ayant pour cadre principal les mythiques arènes d'Avenches. Une programmation éclectique de qualité. Quatre jours de musique et de fête pour tous.,Un site exceptionnel ayant pour cadre principal les mythiques arènes d'Avenches. Une programmation éclectique de qualité. Quatre jours de musique et de fête pour tous.,http://www.rockozarenes.com,https://www.facebook.com/rockozofficiel,http://www.ticketcorner.ch/tickets.html?affiliate=OZA&language=fr&doc=start,2016-08-01,2016-08-07,79.0,119.0,,False,1580,Avenches,VD,46.8798303,7.0420234
Rock the Night Festival,"ROCK the NIGHT Festival: une nuit 100% rock le 29 mai 2015 à la Case à Chocs à Neuchâtel

A Sensationnal Music Event",ROCK the NIGHT Festival: une nuit 100% rock le 29 mai 2015 à la Case à Chocs à Neuchâtel  A Sensationnal Music Event,http://rockthenight.wix.com/festival,https://www.facebook.com/rockthenightfestival,,2015-05-29,2015-05-29,20.0,25.0,,False,2000,Neuchâtel,NE,46.9892306,6.9218011
Rock the Pistes,"Réservez déjà votre semaine pour 2016 ! Pour la 6ème édition du festival, rendez-vous du 13 au 19 mars pour vivre cette expérience unique. Chaussez-vos skis et rejoignez-nous sur les pistes des PORTES DU SOLEIL, dans un cadre exceptionnel et insolite !!!

Des concerts pour tous les skieurs en journée sur des scènes éphémères sur le domaine, uniquement accessibles à ski et des concerts en après-ski dans les stations pour prolonger le plaisir ! Plus de 35 concerts vous sont proposés pendant cette semaine LIVE !

Un festival unique en Europe accessible avec votre Pass festival, votre sésame pour une expérience ski + musique ! Ce Pass est disponible à toutes les caisses de remontées mécaniques des 12 stations des Portes du Soleil.","Réservez déjà votre semaine pour 2016 ! Pour la 6ème édition du festival, rendez-vous du 13 au 19 mars pour vivre cette expérience unique. Chaussez-vos skis et rejoignez-nous sur les pistes des...",http://www.rockthepistes.com,https://www.facebook.com/rockthepistes?fref=ts,http://www.rockthepistes.com/billetterie/,2017-03-19,2017-03-25,53.0,53.0,,False,1875,Morgins,VS,46.2382,6.8519
Royal Arena Festival,Das Royal Arena Festival geht am 19.-20. August 2016 in die 17. Runde. Aufgrund der grossen Nachfrage sind die Early Bird-Tickets ab sofort bei Starticket erhältlich. Die ersten Acts werden spätestens nach dem letzten Schnee bekanntgegeben.,Das Royal Arena Festival geht am 19.-20. August 2016 in die 17. Runde. Aufgrund der grossen Nachfrage sind die Early Bird-Tickets ab sofort bei Starticket erhältlich. Die ersten Acts werden spätestens...,http://www.royalarena.ch/,https://www.facebook.com/royalarena,http://www.royalarena.ch/webroot/source/index.php?rubricId=1,2016-08-19,2016-08-20,79.0,130.0,,False,0,Orpund,BE,47.1390318,7.3068847
Safiental Openair,"Im Jahre 2000 organisierte der Jugendverein Tenna das erste Openair Safiental. Damals waren die finanziellen Mittel und die Ressourcen an Helfern noch sehr bescheiden. Trotzdem ist bereits die erste Austragung als Erfolg zu werten. 200 Besucher tummelten sich auf dem idyllischen Festplatz im Studahüschiwald.

2001 war das Gründungsjahr des Vereins Openair Safiental. Ziel der Gründungsmitglieder war es, eine Grundlage für eine sichere Weiterführung des Anlasses zu schaffen. Seither organisiert der Verein alljährlich das kleine aber feine Openair. Viele Bands haben in dieser Zeit auf unserer Bühne gestanden. Ob sie bekannt waren oder nicht, gerockt haben sie alle.

Der Anlass ist mittlerweile, nicht nur im Bündner Openairkalender, ein Fixpunkt. Wir verstehen uns als naturverbundenes und familienfreundliches Openair. Heute noch werden die meisten Infrastrukturbauten selber aus Holz angefertigt. Die Lebensmittel stammten meist aus der Region, Absperrgitter sucht man vergebens.",Im Jahre 2000 organisierte der Jugendverein Tenna das erste Openair Safiental. Damals waren die finanziellen Mittel und die Ressourcen an Helfern noch sehr bescheiden. Trotzdem ist bereits die erste...,http://www.openair-safiental.ch/,https://www.facebook.com/openair.safiental,https://www.petzitickets.ch,2016-07-16,2016-07-17,40.0,50.0,,False,0,Safien,GR,46.6776481,9.3090028
Salavaux Plage Openair,"Das Openair Salavaux blickt auf eine über 20-jährige Geschichte zurück. In den letzten Jahren haben wir versucht, die Organisation etwas professioneller zu gestalten, um den Anlass noch besser zu machen. Dies hat uns unter anderem dazu gebracht, den Verein PLAGE SALAVAUX zu gründen. Der Verein besteht nun seit mehr als 6 Jahren und hat sich zum Ziel gesetzt, Anlässe jeglicher Art am Strand von Salavaux durchzuführen und dadurch auch zur Attraktivität dieses traumhaften Ortes beizutragen. Das Openair, welches am 20./21. August 2010 zum nächsten Mal stattfinden wird, ist bestimmt der grösste Anlass. Hingegen werden je nach Bedarf auch Anlässe wie Pétanque-Turnier, 1. August-Feuer oder gemütliches Grillen ihren Platz finden.","Das Openair Salavaux blickt auf eine über 20-jährige Geschichte zurück. In den letzten Jahren haben wir versucht, die Organisation etwas professioneller zu gestalten, um den Anlass noch besser zu...",http://www.plagesalavaux.ch/,https://www.facebook.com/Openair-Plage-Salavaux-113299008717100/,,2016-08-19,2016-08-20,,,,False,0,Constantine,VD,46.9117134,7.0365224
Schaffhauser Jazzfestival,"Das Schaffhauser Jazzfestival hat sich endgültig in der Schweizer Kulturszene etabliert. Jedes Jahr bringt das Festival eine kleine aber feine und repräsentative Auswahl aus dem aktuellen Schweizer Jazz auf die Bühne: Neue Trends werden mit sicherem Gespür verfolgt, junge Musiker erhalten die Chance sich neben alten Cracks zu behaupten.",Das Schaffhauser Jazzfestival hat sich endgültig in der Schweizer Kulturszene etabliert. Jedes Jahr bringt das Festival eine kleine aber feine und repräsentative Auswahl aus dem aktuellen Schweizer Jazz...,http://www.jazzfestival.ch/,https://www.facebook.com/Schaffhauser.Jazzfestival/,https://www.starticket.ch/,2016-05-25,2016-05-28,15.0,125.0,,False,8200,Schaffhausen,SH,47.6944785,8.6362414
Schlauer Bauer Openair,"Openair in Wetzikon auf der idyllischen Eichholz-Wiese.
Verschiedene Bands spielen über drei Tage, verschiedenste Musikstile, wie Alternativ-Rock, Rockabily, Ska, Raggae, Folk, Funk und anderes.
Zudem gibt es Workshops, ein Kinderprogramm, legendäre DJ-Nächte in der Bar, ein Chai & Kaffeehaus und die Bio-Beiz mit biologischem Essen im Porzellan-Geschirr aus Zutaten von den umliegenden Höfen und natürlich einen Zeltplatz.","Openair in Wetzikon auf der idyllischen Eichholz-Wiese. Verschiedene Bands spielen über drei Tage, verschiedenste Musikstile, wie Alternativ-Rock, Rockabily, Ska, Raggae, Folk, Funk und anderes. Zudem...",http://schlauerbauer.ch/,https://www.facebook.com/SchlauerBauer,,2016-08-12,2016-08-14,15.0,70.0,,False,8623,Wetzikon,ZH,47.334452,8.8218676
Schlosskonzerte,"Der Verein Schlosskonzerte Thun veranstaltet jedes Jahr im Juni zehn Konzerte von Klassik bis Jazz. Wichtigster Spielort und Namensgeber des “feinen Musikfestivals” ist der historische Rittersaal im Schloss Thun, welcher einen einmaligen Rahmen für die Konzerte bietet. Zusätzlich werden weitere Konzertorte in der ganzen Stadt Thun bespielt (siehe Spielorte).

MUSIKALISCHE VIELFALT

Das Kernanliegen der Schlosskonzerte Thun ist die Aufführung klassischer Kammermusik in hochkarätiger Besetzung. Darüber hinaus haben sich der Jazzabend, das Worldmusic- bzw. CH-Musik-Konzert und das Kinderkonzert als fixe Gefässe etabliert. Überraschendes, Seltenes, Zeitgenössisches und Stilübergreifendes soll ebenso einen Platz haben.

Die Schlosskonzerte Thun sind einerseits Plattform für grosse Namen aus dem In- und Ausland, andererseits setzen sie sich für regionale Kulturschaffende und NachwuchskünstlerInnen ein.",Der Verein Schlosskonzerte Thun veranstaltet jedes Jahr im Juni zehn Konzerte von Klassik bis Jazz. Wichtigster Spielort und Namensgeber des “feinen Musikfestivals” ist der historische Rittersaal im...,http://www.schlosskonzerte-thun.ch/,https://www.facebook.com/schlosskonzerte,http://kulturticket.ch/,2016-06-04,2016-06-25,,,,False,3600,Thun,BE,46.756274,7.6302274
Schupfart Festival,"Schlagerparty steht. Bei der Country-Night sind noch zwei Acts offen

Das Programm für die Pop-Rock-Night und die Schlagerparty beim Schupfart Festival 2016 steht. Bei der Country-Night sind noch zwei Acts offen. Das gibt das Organisationskommitee der Veranstaltung bekannt.
So werden bei der Pop-Rock-Night am 23. September erstmals nur Schweizer Mundartkünstler auf der Bühne stehen. Bligg wird das neue Album mitbringen. Mit der Verpflichtung der Berner Legenden von Patent Ochsner geht ein lang gehegter Wunsch des Veranstalters in Erfüllung. Trauffer wird die Bühne in Schupfart so richtig rocken und Hanery Amman wird das Publikum verzaubern.",Schlagerparty steht. Bei der Country-Night sind noch zwei Acts offen  Das Programm für die Pop-Rock-Night und die Schlagerparty beim Schupfart Festival 2016 steht. Bei der Country-Night sind noch zwei...,http://www.schupfartfestival.ch/,https://www.facebook.com/SchupfartFestival/,http://www.schupfartfestival.ch/de/ticket-shop/,2016-09-23,2016-09-25,22.0,69.0,20000.0,False,4325,Schupfart,AG,47.513545,7.9688514999999995
Sierre Blues Festival,"LES DÉBUTS EN 2008...
C’est sous l’impulsion de quelques amoureux de leur ville, Sierre, que plusieurs personnes se réunissent pour réfléchir à la création de nouveaux événements dans la plus pure tradition qu’ont été les Fêtes du Rhône, Festival du Petit-Bois, Sympaboum, Festival international de la BD, Vinéa notamment.

Amoureux de musique Blues, un comité d’initiative composé de Jacques Melly, Patrick Bérod, Gérard Sermier, Jean-Marie Grand, Bernard Moix, Paul-Mac Bonvin, Daniel Dekumbis, Fabrice Caldelari et Silvio Caldelari, décide de présenter aux élus municipaux un projet de mise sur pied d’un festival international dédié à la musique Blues sous le nom de
SIERRE BLUES","LES DÉBUTS EN 2008... C’est sous l’impulsion de quelques amoureux de leur ville, Sierre, que plusieurs personnes se réunissent pour réfléchir à la création de nouveaux événements dans la plus...",http://www.sierreblues.ch,https://www.facebook.com/Sierrebluesfestival,http://www.sierreblues.ch/fr/infos/index.php?idContent=55,2016-07-07,2016-07-09,,,,False,3960,Sierre,VS,46.2918843,7.5344394
Sion Festival,"Le Festival International de Musique Sion Valais fut fondé en 1964 par Tibor Varga, violoniste et pédagogue hongrois de renom. Trois ans plus tard, il y associa un concours de violon, qui devint rapidement partie intégrante du Festival. En 2002, la direction artistique du Sion Festival fut reprise par le violoniste Shlomo Mintz. Egalement nommé Président du Concours International de Violon, ce dernier invita une série d’éminents violonistes (solistes et professeurs) à se joindre au Jury International.

Le succès grandissant du Festival lui valut d’obtenir le « Prix Sommet 1997 » décerné par la Société de Banques Suisses. Déjà membre de la FMCIM (Fédération Mondiale des Concours Internationaux de Musique) depuis 1976, il devint membre de l’EFA (European Festival Association) en 1999.

Depuis 2013, Pavel Vernikov en est le Directeur Artistique. A travers les personnalités de la musique classique qu’il invite, il propose un programme riche et varié, invitant les artistes à sortir des sentiers battus en proposant des programmes audacieux et de qualité. Aujourd’hui, Le Sion Festival compte parmi les plus importants événements de musique classique en Valais et en Suisse. Il se donne comme mission de perpétuer la tradition artistique – et surtout violonistique – qui existe depuis maintenant plus d’un demi-siècle dans la ville de Sion, « Capitale du Violon ».","Le Festival International de Musique Sion Valais fut fondé en 1964 par Tibor Varga, violoniste et pédagogue hongrois de renom. Trois ans plus tard, il y associa un concours de violon, qui devint...",http://www.sion-festival.ch,,http://www.booking-corner.com/portalSionFestival/cmsscripts/default.aspx,2016-08-19,2016-09-04,30.0,100.0,,False,1950,Sion,VS,46.230255,7.3652651
Sound of Glarus,,,,,,,,,,,False,,Glarus,,0.0,0.0
Sound of Glarus,"In diesem Sommer verwandelt sich der Rathausplatz in Glarus bereits zum neunten Mal in eine Showbühne für Schweizer Sounds und Stars aus aller Welt. Das «GLKB Sound of Glarus» lockt Ende August mittlerweile tausende Musikfans in die kleinste Hauptstadt der Schweiz. Dort, umgeben von Glärnisch, Schilt und Wiggis, die eine einzigartige Atmosphäre hervorzaubern, wird bis tief in die Nacht gesungen, gerockt und getanzt.
Der Anlass soll als eine Art Stadtfest mit Live-Musik den Ausklang des Sommers bilden. Auf der GLKB-Bühne (Hauptbühne) auf dem Rathausplatz finden Konzerte von nationalen und internationalen Musikformationen statt. Das Nebenzelt (glarnerSach-Bühne) bietet während den Umbaupausen der Hauptbühne eine Plattform für einheimische und regionale Bands und DJ’s. Das Programm soll wie schon in den vergangenen Jahren eine gewisse Bandbreite aufweisen und für alle Altersschichten möglichst kompatibel sein und ein breites Zielpublikum ansprechen. Das Areal wird abgesperrt. Es wird Eintritt verlangt.",In diesem Sommer verwandelt sich der Rathausplatz in Glarus bereits zum neunten Mal in eine Showbühne für Schweizer Sounds und Stars aus aller Welt. Das «GLKB Sound of Glarus» lockt Ende August...,http://www.soundofglarus.ch/,https://www.facebook.com/soundofglarus/?fref=ts,,2016-08-25,2016-08-27,0.0,70.0,,False,8750,Glarus,Glarus,47.0399173,9.0681222000001
St-Jean Rock,,,,,,,,,,,False,,Levron,,0.0,0.0
Stand'été,"Le festival Stand’été, c’est :
un festival interjurassien des arts de la scène
un bâtiment magnifique, un site prédestiné aux manifestations culturelles, un vrai condensateur de rêves partagés au travers d’un programme de qualité suivi avec enthousiasme lors de ses cinq premières éditions en 2005, 2007, 2009, 2011 et 2013.
une programmation artistique axée autour de l’art lyrique, la musique classique, le jazz, le théâtre professionnel, les spectacles pour le jeune public, le théâtre de rue, la danse et la chanson, les arts visuels
un plaisir de la découverte assuré à la fois par des créations, des productions professionnelles, des artistes locaux et internationaux, des jeunes acteurs ou musiciens en formation.","Le festival Stand’été, c’est : un festival interjurassien des arts de la scène un bâtiment magnifique, un site prédestiné aux manifestations culturelles, un vrai condensateur de rêves partagés...",http://standete.ch,https://www.facebook.com/standete/,,2015-06-20,2015-07-04,25.0,70.0,,False,2740,Moutier,NE,47.2814998,7.3681182
Sunrise Open Air,"Le Sunrise Open Air est l'un des seul festival de musique électronique Open Air de Suisse Romande, réunissant à chaque édition plus d'un millier de clubbers.

Le festival a lieu chaque année, fin Aout, sur la commune de Curtilles (VD).","Le Sunrise Open Air est l'un des seul festival de musique électronique Open Air de Suisse Romande, réunissant à chaque édition plus d'un millier de clubbers.  Le festival a lieu chaque année, fin...",http://www.sunrise-openair.ch/,https://www.facebook.com/SunriseOpenairCH,http://www.sunrise-openair.ch/#Pr%C3%A9location,2016-08-20,2016-08-20,10.0,26.0,,False,1521,Curtilles,VD,46.7046885,6.8443784999999
Tabarnak De Festival,Le Tabarnak De Festival existe depuis 2013. Il est géré par une association à but non lucratif. Il avait alors présenté sa première édition avec succès à Lausanne. Le but du Tabarnak De Festival est d'amener le public suisse à découvrir des artistes québécois.,Le Tabarnak De Festival existe depuis 2013. Il est géré par une association à but non lucratif. Il avait alors présenté sa première édition avec succès à Lausanne. Le but du Tabarnak De Festival...,http://www.tabarnakdefestival.com/,https://www.facebook.com/tabarnakdefestival,http://www.ticketcorner.ch/Tickets.html?affiliate=TCS&doc=artistPages%2Ftickets&fun=artist&action=tickets&erid=1400397&includeOnlybookable=false&xtmc=TABARNAK_DE_FESTIVAL&xtnp=1&xtcr=1,2015-09-18,2015-09-20,39.0,45.0,,False,1020,Renens,VD,46.53648,6.5860257
The Spirit of Summer,"The Spirit of Summer, c'est un Festival de musique électronique organisé par le Spirit Bar au bord du lac, sur l'emplacement des Pyramides de Vidy /\ 
Quoi de mieux que de profiter en toute convivialité d'une musique de haut vol distillée par nos DJ's/artistes Suisses et d'ailleurs, le tout dans le cadre idyllique des bords du lac Léman.","The Spirit of Summer, c'est un Festival de musique électronique organisé par le Spirit Bar au bord du lac, sur l'emplacement des Pyramides de Vidy /\  Quoi de mieux que de profiter en toute...",,https://www.facebook.com/thespiritofsummer/,,2016-06-25,2016-06-25,,,,False,1007,Lausanne,Vaud,46.5118407,6.6043179000001
Tohu-Bohu Festival,"Niché au coeur d'un quartier résidentiel du village de Veyras, le Tohu-Bohu festival oscille entre Rock, Reggae, Electro, Hip-hop et pop.","Niché au coeur d'un quartier résidentiel du village de Veyras, le Tohu-Bohu festival oscille entre Rock, Reggae, Electro, Hip-hop et pop.",http://www.tohu-bohu.ch,https://www.facebook.com/tohubohufestival,http://www.tohu-bohu.ch/billetterie/,2016-09-02,2016-09-03,33.0,70.0,,False,3968,Veyras,VS,46.3052506,7.5445331
Toxoplasmose,"Une forêt, un château en ruines, le chant des génératrices entrecoupé par la douce mélopée d'un groupe de punk-hardcore-grind-noise.","Une forêt, un château en ruines, le chant des génératrices entrecoupé par la douce mélopée d'un groupe de punk-hardcore-grind-noise.",http://www.toxoplasmose.ch/,https://www.facebook.com/toxofest/,,2016-06-02,2016-06-04,15.0,30.0,,False,2615,Sonvilier,BE,47.13373,6.97039
Transat Festival,"Le Lausanne Transat Festival affirme après cette 4e édition sa notoriété et son innovation en matière de création auprès du public, des artistes et des partenaires.
-Il s’impose dans le paysage des festivals lausannois avec une direction originale et claire en offrant gratuitement une programmation musicale de qualité, des performances, installations et expériences numériques ludiques
et accessibles au grand public réparties dans le centre ville.","Le Lausanne Transat Festival affirme après cette 4e édition sa notoriété et son innovation en matière de création auprès du public, des artistes et des partenaires. -Il s’impose dans le paysage...",https://www.facebook.com/Transat.Festival/,https://www.facebook.com/Transat.Festival/,,2012-06-28,2012-06-30,,,,False,1003,Lausanne,VD,46.5204856,6.6303709
